Crash_ID,Date_ID,Time_ID,Location_ID,Vehicle_ID,Speed_ID,Gender_ID,Age_ID,Road_User_ID,Crashtype_ID,Fatalities
43942,3674,22,1,1,6,1,7,1,1,1
43943,3674,171,1,1,6,2,75,4,1,1
43944,3674,80,3,1,10,1,40,4,2,1
43945,3674,623,6,1,10,1,41,1,1,1
43946,3674,120,1,1,6,2,71,2,1,1
43947,3674,9,1,1,6,2,29,4,1,1
43948,3674,1025,6,1,10,1,78,4,1,1
43949,3674,239,6,1,10,1,34,4,1,1
43950,3674,552,4,1,9,1,86,1,2,1
43951,3674,275,3,1,6,1,12,3,1,1
43952,3674,182,1,1,5,1,7,1,1,1
43953,3675,14,3,1,10,1,65,4,1,1
43954,3675,391,1,1,10,1,58,1,1,1
43955,3675,167,1,2,10,1,3,1,1,1
43956,3675,433,8,1,3,1,48,4,1,1
43957,3675,116,5,1,6,1,78,1,2,1
43958,3675,268,5,1,5,1,67,1,2,1
43959,3675,304,1,1,6,2,24,4,1,1
43960,3675,75,2,1,10,1,69,1,1,1
43961,3675,75,3,1,6,2,44,4,1,1
43962,3675,62,3,1,3,2,5,2,2,4
43963,3675,62,3,1,3,2,28,2,2,4
43964,3675,62,3,1,3,1,35,1,2,4
43965,3675,62,3,1,3,2,61,2,2,4
43966,3675,192,1,6,6,1,60,4,1,1
43967,3675,5,3,1,6,2,1,4,2,1
43968,3675,317,5,1,9,1,42,2,1,1
43969,3676,54,1,2,10,1,24,1,2,1
43970,3676,253,1,1,2,2,22,1,2,1
43971,3676,155,6,1,3,2,23,2,2,1
43972,3676,205,2,1,10,2,2,2,1,1
43973,3676,418,6,1,10,1,12,3,2,1
43974,3676,258,4,2,9,1,45,4,2,1
43975,3676,102,5,1,5,1,2,3,2,1
43976,3676,66,1,1,3,2,39,2,1,1
43977,3676,66,1,1,10,1,41,2,1,2
43978,3676,66,1,1,10,1,2,1,1,2
43979,3676,275,3,1,10,1,16,1,1,1
43980,3676,82,6,1,6,1,39,1,1,1
43981,3676,182,4,1,10,1,19,4,1,1
43982,3676,405,6,1,10,1,8,2,1,1
43983,3677,114,6,1,10,2,42,2,1,1
43984,3677,167,1,2,9,2,41,1,2,1
43985,3678,42,6,1,3,1,8,3,2,1
43986,3678,884,6,1,6,1,24,4,1,1
43987,3678,234,5,1,5,2,3,2,2,1
43988,3678,97,1,1,6,1,43,4,1,1
43989,3678,5,3,1,6,1,44,1,1,1
43990,3678,271,5,1,6,2,39,5,2,1
43991,3678,271,6,1,10,2,12,1,1,1
43992,3678,33,3,1,6,2,58,2,2,1
43993,3678,33,3,2,10,1,98,2,2,2
43994,3678,33,3,1,6,2,89,4,2,1
43995,3678,33,3,2,10,1,40,1,2,2
43996,3678,914,1,1,10,1,19,1,1,1
43997,3678,120,5,1,5,2,48,1,1,1
43998,3678,275,3,1,6,1,2,5,2,1
43999,3679,651,6,1,5,1,20,3,2,1
44000,3679,723,6,1,6,1,48,1,1,1
44001,3679,506,5,1,6,1,45,4,1,1
44002,3679,107,3,1,10,1,11,1,1,1
44003,3679,1015,6,1,10,1,37,1,1,1
44004,3679,83,6,2,3,2,58,2,2,1
44005,3679,15,3,1,6,1,8,4,1,1
44006,3679,234,2,1,10,2,52,1,1,1
44007,3679,97,2,1,10,1,31,1,2,1
44008,3679,97,1,1,9,2,51,2,2,1
44009,3679,79,5,1,9,1,48,2,1,2
44010,3679,79,5,1,9,1,2,1,1,2
44011,3679,526,1,1,6,2,7,4,1,1
44012,3679,8,6,1,10,1,62,3,2,2
44013,3679,8,6,1,10,1,90,2,2,2
44014,3679,230,1,1,6,1,25,1,1,1
44015,3679,275,6,1,10,1,12,1,1,1
44016,3679,413,4,1,9,1,60,1,2,1
44017,3680,144,6,1,6,1,9,1,2,1
44018,3680,464,6,1,6,2,67,1,1,1
44019,3680,14,3,1,6,1,40,4,1,1
44020,3680,506,6,1,10,1,45,2,1,1
44021,3680,203,1,1,3,1,14,6,1,1
44022,3680,875,4,2,9,2,3,4,1,1
44023,3680,121,1,1,6,1,48,3,1,1
44024,3680,121,3,1,6,1,16,3,1,2
44025,3680,121,3,1,6,1,30,6,1,2
44026,3680,121,3,1,10,1,6,1,2,2
44027,3680,121,3,1,10,2,66,2,2,2
44028,3680,174,4,1,9,1,68,1,1,1
44029,3680,75,3,1,2,1,41,1,2,1
44030,3680,5,3,1,3,1,61,2,2,1
44031,3680,5,1,1,10,2,16,2,1,1
44032,3680,271,6,2,10,2,29,2,2,1
44033,3680,400,4,1,9,1,45,1,1,1
44034,3680,295,6,1,6,1,20,1,2,1
44035,3680,22,3,1,10,1,93,4,1,1
44036,3680,53,5,1,6,1,28,3,2,1
44037,3680,7,4,1,9,2,42,1,1,1
44038,3681,107,3,2,10,1,2,1,2,1
44039,3681,168,6,1,3,2,48,1,2,1
44040,3681,15,3,1,3,1,30,3,2,1
44041,3681,279,1,1,10,1,17,3,2,1
44042,3681,434,6,1,3,2,48,1,1,1
44043,3681,236,1,1,6,1,75,2,1,1
44044,3681,22,1,2,9,1,26,1,2,1
44045,3681,22,6,1,6,1,46,2,2,1
44046,3681,80,1,1,10,2,1,2,1,1
44047,3681,867,6,1,3,1,31,1,1,1
44048,3682,746,1,1,6,2,18,1,2,1
44049,3682,1521,1,2,10,1,48,1,2,1
44050,3682,911,1,1,10,2,4,1,1,1
44051,3682,192,6,1,6,2,78,4,1,1
44052,3682,33,6,6,6,1,24,2,2,1
44053,3682,220,4,1,6,1,55,1,2,1
44054,3682,164,5,1,9,1,42,2,1,1
44055,3682,612,1,1,3,2,64,1,2,1
44056,3682,93,1,2,6,1,30,1,2,1
44057,3682,8,3,1,10,1,4,1,2,1
44058,3682,273,4,1,9,1,28,1,1,1
44059,3682,543,1,1,6,1,78,4,1,1
44060,3682,102,3,1,10,1,42,1,2,1
44061,3683,95,6,1,10,1,42,4,1,1
44062,3683,472,1,1,6,1,42,1,1,1
44063,3683,83,1,1,10,1,15,1,1,1
44064,3683,324,6,1,6,1,66,1,2,1
44065,3683,61,1,1,10,2,31,1,1,1
44066,3683,15,3,1,3,1,86,1,2,1
44067,3683,117,1,1,6,2,5,2,2,1
44068,3683,5,1,1,10,1,45,1,1,1
44069,3683,5,3,1,5,1,30,1,1,1
44070,3683,363,6,1,10,1,27,1,1,1
44071,3683,63,1,1,10,2,21,2,2,1
44072,3683,33,1,1,3,2,90,2,2,1
44073,3683,36,4,1,6,2,75,4,1,1
44074,3683,22,3,1,10,2,54,1,1,1
44075,3683,149,1,1,6,2,94,4,1,1
44076,3683,914,1,1,6,1,50,5,2,1
44077,3683,914,6,1,6,1,72,2,2,1
44078,3683,623,1,1,6,1,21,3,2,1
44079,3683,334,6,1,10,2,27,1,1,1
44080,3683,205,1,1,6,2,42,2,2,2
44081,3683,205,1,1,6,2,89,2,2,2
44082,3683,213,1,1,3,1,28,4,1,1
44083,3684,891,6,2,10,1,57,1,1,1
44084,3684,476,8,1,5,1,19,4,1,1
44085,3684,574,5,1,9,1,17,1,1,1
44086,3684,74,4,1,6,1,67,3,2,1
44087,3684,4,1,1,10,1,30,1,1,1
44088,3684,62,3,1,10,1,61,2,1,1
44089,3684,86,1,1,6,1,63,4,1,1
44090,3684,112,6,2,10,1,8,1,1,1
44091,3684,5,6,1,6,2,75,4,1,1
44092,3684,19,3,1,6,2,62,2,2,1
44093,3684,19,3,1,10,1,32,4,1,1
44094,3684,113,1,1,10,1,70,2,2,4
44095,3684,113,1,1,10,2,56,1,2,4
44096,3684,113,1,1,10,1,7,1,2,4
44097,3684,113,1,1,10,2,17,2,2,4
44098,3684,33,1,1,10,1,56,1,1,1
44099,3684,236,4,1,9,2,88,2,2,1
44100,3684,22,6,1,10,1,54,5,2,1
44101,3684,53,3,1,10,2,18,1,2,1
44102,3685,8,3,1,6,1,13,4,1,1
44103,3685,867,1,1,6,1,72,4,1,1
44104,3685,102,3,1,6,1,62,4,1,2
44105,3685,102,3,1,6,1,64,4,1,2
44106,3685,275,3,1,10,1,68,1,1,2
44107,3685,275,3,1,10,1,12,2,1,2
44108,3685,662,1,1,3,2,79,4,1,1
44109,3685,520,6,2,10,1,14,1,1,1
44110,3686,26,1,1,10,2,14,1,2,1
44111,3686,95,5,1,5,1,19,2,1,1
44112,3687,233,3,1,6,2,42,1,1,1
44113,3688,195,6,2,10,2,70,2,2,1
44114,3687,492,1,1,2,1,19,1,2,1
44115,3688,122,1,1,6,1,64,3,2,1
44116,3687,434,4,1,6,2,52,4,1,1
44117,3687,62,3,1,6,2,56,2,2,1
44118,3687,98,6,1,5,2,22,1,2,1
44119,3687,117,6,1,3,1,51,1,2,1
44120,3687,1372,6,1,10,2,80,2,2,1
44121,3687,78,1,1,6,2,76,4,1,1
44122,3687,34,1,1,6,1,94,5,2,1
44123,3687,136,6,1,5,1,30,3,2,1
44124,3687,22,1,1,9,1,44,1,2,1
44125,3687,22,1,1,10,1,46,1,2,2
44126,3687,22,1,1,10,2,55,1,2,2
44127,3687,165,6,1,10,1,42,4,1,1
44128,3687,165,6,1,10,1,79,5,2,1
44129,3687,65,1,1,10,1,5,1,2,2
44130,3687,65,6,1,10,1,24,1,1,1
44131,3687,65,1,1,10,2,47,2,2,2
44132,3688,81,3,1,10,1,3,2,2,1
44133,3687,81,3,1,5,1,19,5,2,1
44134,3687,102,3,1,2,1,41,3,2,2
44135,3687,102,3,1,2,1,14,6,2,2
44136,3689,69,5,2,9,1,19,4,1,1
44137,3689,246,1,1,10,1,19,1,1,2
44138,3689,246,1,1,10,1,2,2,1,2
44139,3689,651,1,1,3,1,45,2,1,1
44140,3689,14,5,1,6,1,44,1,2,1
44141,3689,105,5,1,9,1,2,1,1,1
44142,3689,25,5,1,9,1,19,2,1,1
44143,3689,911,1,1,10,1,67,1,1,1
44144,3690,1,3,1,3,2,12,2,1,1
44145,3689,121,3,1,6,1,2,1,1,1
44146,3690,433,5,1,9,1,2,2,1,1
44147,3689,83,3,1,6,1,86,4,1,1
44148,3689,15,3,1,10,1,51,2,1,2
44149,3689,15,3,1,10,1,1,2,1,2
44150,3689,75,3,1,10,1,4,1,2,1
44151,3689,159,1,1,10,1,17,1,2,1
44152,3689,86,5,1,9,1,42,2,1,1
44153,3690,51,1,1,10,1,31,1,2,4
44154,3690,51,1,1,10,2,20,2,2,4
44155,3690,51,1,1,10,1,52,2,2,4
44156,3690,51,1,1,10,2,69,1,2,4
44157,3689,170,1,1,10,1,39,2,1,1
44158,3689,1056,2,1,10,1,27,1,1,1
44159,3689,435,1,1,10,1,45,2,1,1
44160,3689,80,3,1,6,2,48,4,1,1
44161,3689,253,6,1,6,1,64,3,2,1
44162,3689,175,6,1,10,1,62,3,1,1
44163,3689,463,1,1,6,1,3,4,1,1
44164,3691,741,1,1,6,2,14,2,1,2
44165,3691,741,1,1,6,1,37,1,1,2
44166,3691,393,1,1,6,2,12,2,2,1
44167,3691,517,1,1,3,1,28,4,1,1
44168,3691,1247,2,1,6,1,40,1,1,1
44169,3691,116,6,1,6,1,42,1,1,1
44170,3691,83,6,2,10,2,48,2,2,2
44171,3691,83,6,2,10,1,42,2,2,2
44172,3692,407,1,1,6,1,67,1,1,1
44173,3691,373,1,1,10,2,42,2,2,1
44174,3691,15,3,1,10,1,68,3,1,1
44175,3691,122,1,1,3,2,55,2,2,1
44176,3691,122,4,1,6,2,85,2,2,1
44177,3691,152,1,1,10,2,48,1,1,1
44178,3692,19,3,1,10,2,29,2,1,1
44179,3691,34,6,1,10,1,41,2,1,1
44180,3692,34,1,1,10,2,9,2,1,1
44181,3691,170,5,1,6,1,12,3,1,1
44182,3691,149,1,1,6,2,48,5,2,1
44183,3691,53,3,1,10,1,88,1,1,1
44184,3692,227,4,1,9,2,12,2,2,1
44185,3691,80,3,1,10,1,98,2,1,1
44186,3691,205,5,1,6,1,51,3,2,1
44187,3691,81,1,2,10,1,54,2,2,1
44188,3691,81,6,1,10,1,19,1,1,1
44189,3692,39,1,1,9,1,51,4,1,1
44190,3691,692,6,1,6,2,57,1,1,2
44191,3691,692,6,1,6,1,57,2,1,2
44192,3693,203,6,1,10,1,40,1,1,1
44193,3693,174,4,1,3,1,18,1,1,1
44194,3693,373,6,6,3,1,19,1,2,1
44195,3693,304,1,1,6,1,78,4,1,1
44196,3693,535,6,1,10,1,39,2,1,1
44197,3693,28,4,1,9,2,7,2,1,1
44198,3693,4,1,1,10,2,45,2,1,1
44199,3693,159,6,1,10,2,64,2,2,1
44200,3693,397,1,2,3,2,6,1,2,1
44201,3693,221,1,1,6,1,92,4,1,1
44202,3693,53,3,1,10,2,39,2,1,1
44203,3693,189,8,1,10,1,68,4,1,1
44204,3693,103,6,1,6,1,67,2,2,1
44205,3693,12,6,1,6,1,39,3,1,1
44206,3693,182,6,1,6,1,16,1,1,1
44207,3694,421,6,1,4,1,30,1,1,1
44208,3694,233,3,1,10,1,41,3,2,1
44209,3694,1155,6,1,6,2,36,4,1,1
44210,3694,70,1,1,6,1,67,1,2,1
44211,3694,70,6,1,6,2,78,2,1,2
44212,3694,70,6,1,6,1,88,1,1,2
44213,3694,33,3,1,10,1,70,1,2,1
44214,3694,295,6,1,10,1,67,1,1,1
44215,3694,317,6,1,6,1,19,3,1,1
44216,3694,81,3,1,10,1,4,4,1,1
44217,3694,319,6,1,10,1,65,1,1,1
44218,3694,459,1,1,10,1,64,1,1,1
44219,3694,68,5,1,3,1,41,1,1,1
44220,3695,639,1,1,9,1,57,1,1,1
44221,3695,233,1,1,6,2,51,1,2,1
44222,3695,15,3,1,6,1,39,4,1,1
44223,3695,46,4,1,6,1,7,5,2,1
44224,3695,212,1,1,10,1,41,5,2,1
44225,3695,78,1,1,6,1,82,5,2,1
44226,3695,236,1,1,3,1,45,1,1,1
44227,3695,53,3,1,6,1,12,3,2,1
44228,3695,80,3,1,6,1,67,5,2,1
44229,3695,253,1,1,3,1,52,1,2,1
44230,3695,102,3,1,10,2,20,1,1,1
44231,3695,102,3,1,3,1,67,2,1,1
44232,3695,102,3,2,10,1,40,1,2,1
44233,3695,206,1,1,6,2,44,4,1,1
44234,3695,275,3,1,6,1,9,4,1,1
44235,3696,467,6,1,6,1,2,2,1,2
44236,3696,467,6,1,6,1,48,2,1,2
44237,3696,14,3,1,10,1,37,2,1,1
44238,3697,1,1,1,6,1,2,1,1,1
44239,3697,1064,1,1,6,1,19,1,2,1
44240,3697,391,1,1,10,2,12,1,1,1
44241,3696,83,4,1,9,1,45,2,1,1
44242,3697,301,1,2,9,1,14,1,2,1
44243,3696,686,6,2,10,2,29,1,2,2
44244,3696,686,6,2,10,1,69,2,2,2
44245,3697,234,6,1,10,1,70,1,1,1
44246,3697,62,3,2,10,1,66,1,1,1
44247,3697,112,6,2,10,1,70,4,1,1
44248,3697,5,3,1,10,2,58,1,1,1
44249,3697,19,3,1,10,1,15,3,1,1
44250,3697,33,1,1,10,1,19,3,1,1
44251,3697,136,6,1,10,1,61,5,2,1
44252,3696,136,5,1,9,2,67,1,2,1
44253,3696,149,5,1,9,2,83,2,1,1
44254,3696,93,1,1,10,1,16,3,1,1
44255,3697,128,4,2,3,2,3,1,2,1
44256,3698,526,1,1,10,1,58,1,2,1
44257,3699,81,4,1,9,2,48,2,2,3
44258,3699,81,4,1,9,1,45,1,2,3
44259,3699,81,4,1,9,1,45,2,2,3
44260,3698,1480,6,1,6,1,42,2,2,1
44261,3698,458,4,1,6,1,67,3,1,1
44262,3698,335,6,1,6,1,44,1,2,1
44263,3698,275,5,1,9,1,18,1,2,1
44264,3698,275,3,1,6,1,67,1,1,1
44265,3699,463,6,1,3,2,79,4,1,2
44266,3699,463,6,1,3,1,29,4,1,2
44267,3698,12,3,1,6,2,39,2,1,1
44268,3700,41,6,2,10,1,16,1,2,1
44269,3700,517,1,2,10,1,62,1,1,1
44270,3701,1247,1,1,6,1,68,4,1,1
44271,3700,167,6,2,10,1,28,1,2,1
44272,3702,234,5,1,6,1,37,3,2,1
44273,3703,97,2,1,6,1,35,4,1,1
44274,3702,98,1,1,6,2,95,2,2,1
44275,3702,5,1,1,6,1,14,3,1,1
44276,3702,19,3,1,10,2,54,2,2,1
44277,3702,295,6,1,6,1,15,1,2,2
44278,3702,295,6,1,6,2,17,1,2,2
44279,3702,236,1,1,10,1,79,2,1,1
44280,3703,22,1,1,10,2,89,2,1,1
44281,3702,242,5,1,3,1,55,1,2,1
44282,3702,8,5,1,9,1,16,2,1,1
44283,3702,81,3,1,6,1,61,2,1,1
44284,3702,458,6,1,6,1,11,4,1,1
44285,3703,463,1,1,10,1,31,1,1,1
44286,3702,182,6,1,6,1,67,1,2,1
44287,3704,105,4,1,6,1,2,4,1,1
44288,3704,298,5,1,9,2,40,2,1,1
44289,3704,393,5,1,6,1,16,2,1,1
44290,3704,393,6,1,10,2,2,4,1,1
44291,3704,247,1,1,10,1,8,1,2,1
44292,3704,25,1,1,3,1,39,1,1,1
44293,3704,1,3,2,10,1,51,1,1,1
44294,3704,1,3,1,10,1,19,1,2,1
44295,3705,1,5,1,9,2,51,2,1,1
44296,3704,233,3,1,10,1,39,2,1,1
44297,3704,703,1,1,6,1,56,4,1,1
44298,3704,267,1,1,10,2,40,2,1,1
44299,3704,268,1,1,6,1,31,1,1,1
44300,3704,1035,1,2,5,1,54,1,2,1
44301,3705,62,3,1,6,1,19,3,2,1
44302,3704,62,3,1,3,1,78,1,2,1
44303,3704,363,1,1,6,1,53,4,1,1
44304,3704,178,4,1,9,1,58,2,1,2
44305,3704,178,4,1,9,1,66,2,1,2
44306,3704,399,1,1,3,1,12,3,1,1
44307,3704,199,1,1,10,1,3,2,1,1
44308,3704,238,1,1,2,2,37,2,2,1
44309,3704,228,6,1,6,1,9,2,2,1
44310,3704,141,1,1,6,1,40,1,1,2
44311,3704,141,1,1,6,2,40,2,1,2
44312,3704,182,1,1,3,1,68,1,1,1
44313,3706,105,4,1,6,1,16,3,1,1
44314,3706,107,5,1,3,1,67,3,1,1
44315,3706,107,3,1,6,1,67,1,1,1
44316,3706,1,3,1,10,1,67,2,1,1
44317,3706,1064,5,1,6,1,67,1,1,1
44318,3706,256,1,1,10,1,51,1,2,1
44319,3707,373,5,1,9,1,12,1,1,1
44320,3706,373,5,1,9,1,67,2,1,1
44321,3707,260,4,1,9,1,67,1,1,1
44322,3706,847,1,1,10,2,64,1,2,1
44323,3706,62,3,1,10,1,80,2,2,2
44324,3706,62,3,1,10,1,18,2,2,2
44325,3706,86,1,1,6,1,13,4,1,1
44326,3706,477,5,1,9,1,4,3,1,1
44327,3706,46,3,1,6,1,98,4,1,1
44328,3707,387,5,1,9,2,4,3,1,1
44329,3706,19,6,1,6,1,41,3,2,1
44330,3706,295,6,1,10,1,41,1,2,1
44331,3706,252,2,1,9,1,23,1,1,1
44332,3706,22,3,1,10,1,67,2,1,1
44333,3707,221,6,1,10,1,39,2,1,2
44334,3707,221,6,1,10,1,31,1,1,2
44335,3706,79,4,1,9,1,35,1,2,1
44336,3706,526,1,1,6,1,12,1,2,1
44337,3706,543,1,1,3,1,51,1,1,1
44338,3706,463,1,1,6,1,19,2,2,2
44339,3706,463,1,1,6,2,19,1,2,2
44340,3707,142,1,1,6,1,67,3,1,1
44341,3708,1302,1,1,6,1,45,1,1,1
44342,3709,107,4,1,9,1,55,4,2,1
44343,3708,167,6,1,10,1,67,1,1,1
44344,3708,121,3,1,10,1,40,1,1,1
44345,3709,83,1,1,6,1,4,4,2,1
44346,3708,233,3,6,6,1,12,1,2,1
44347,3708,146,1,2,3,1,57,1,2,1
44348,3708,109,1,2,10,1,3,1,2,1
44349,3709,61,6,1,6,1,23,1,2,1
44350,3709,195,2,1,10,2,95,2,1,3
44351,3709,195,2,1,10,2,51,2,1,3
44352,3709,195,1,1,2,1,69,1,2,1
44353,3709,195,2,1,10,1,64,1,1,3
44354,3709,96,6,1,5,2,26,1,2,1
44355,3709,234,5,2,6,2,67,2,2,2
44356,3709,234,5,2,6,1,60,1,2,2
44357,3709,122,6,1,5,2,71,4,1,1
44358,3709,122,6,1,10,2,77,2,1,1
44359,3709,86,1,1,3,1,41,1,2,1
44360,3709,292,1,1,10,2,29,2,2,3
44361,3709,292,1,1,10,1,51,1,2,3
44362,3709,292,1,1,10,2,51,2,2,3
44363,3708,192,1,1,6,1,17,1,2,1
44364,3708,112,6,1,5,1,16,3,1,1
44365,3708,363,1,2,10,1,41,1,2,1
44366,3708,399,5,1,9,1,69,1,1,1
44367,3708,32,5,1,3,2,51,1,2,1
44368,3709,32,1,1,10,1,96,2,2,2
44369,3709,32,1,1,10,2,55,1,2,2
44370,3708,33,3,1,10,2,74,4,1,1
44371,3708,36,6,1,3,1,63,4,1,1
44372,3709,53,4,1,6,2,15,4,1,1
44373,3709,80,3,1,6,1,3,5,2,1
44374,3709,8,1,6,6,2,57,1,2,1
44375,3709,155,5,2,9,1,65,1,2,1
44376,3708,81,4,1,10,1,2,2,2,1
44377,3709,66,1,1,10,2,42,1,1,1
44378,3708,458,6,2,10,1,58,2,2,1
44379,3709,275,5,1,6,1,42,4,2,1
44380,3708,275,1,1,10,2,2,1,2,2
44381,3708,275,1,1,10,2,81,2,2,2
44382,3709,497,5,1,6,1,45,3,2,1
44383,3708,12,3,6,6,1,2,1,2,1
44384,3710,467,1,1,9,1,40,1,1,1
44385,3710,5,3,1,10,2,17,1,2,2
44386,3710,5,3,1,10,1,87,2,2,2
44387,3710,519,6,2,10,2,25,1,2,1
44388,3710,32,1,1,6,1,19,1,2,1
44389,3710,22,3,1,6,1,58,1,2,1
44390,3711,53,3,1,6,1,39,3,1,1
44391,3710,80,3,1,6,1,6,4,2,1
44392,3710,80,6,1,3,1,93,5,2,1
44393,3710,65,1,1,10,1,70,1,1,1
44394,3710,65,1,1,10,1,25,2,2,1
44395,3710,437,1,1,6,2,31,4,2,1
44396,3712,1357,6,1,3,1,16,1,1,1
44397,3713,14,3,1,3,1,39,1,1,1
44398,3713,14,4,1,3,1,57,2,1,1
44399,3712,827,6,1,10,2,67,1,1,1
44400,3712,290,1,1,10,1,16,1,1,1
44401,3712,268,6,1,10,2,70,1,2,1
44402,3712,195,6,1,6,2,32,4,1,1
44403,3712,110,5,1,6,2,24,4,1,1
44404,3712,30,4,1,6,2,38,4,1,1
44405,3712,46,3,2,10,2,45,1,2,1
44406,3712,63,5,1,10,1,65,1,1,1
44407,3712,19,3,1,10,1,31,1,2,1
44408,3712,33,3,1,10,1,16,2,1,1
44409,3712,22,3,1,10,2,19,2,1,1
44410,3712,37,1,1,6,2,20,4,1,1
44411,3712,53,3,2,10,1,10,1,2,2
44412,3712,53,3,1,10,1,40,3,1,1
44413,3712,53,3,2,10,1,19,2,2,2
44414,3713,129,1,1,2,1,65,1,2,1
44415,3712,1292,4,1,6,2,40,4,1,1
44416,3712,9,6,1,6,1,18,1,1,1
44417,3713,258,6,1,5,1,19,3,2,1
44418,3712,259,1,1,10,1,53,1,2,1
44419,3713,40,2,1,5,2,57,2,2,1
44420,3712,217,4,2,9,1,23,2,2,2
44421,3712,217,4,2,9,1,10,1,2,2
44422,3712,13,6,1,6,1,2,6,1,1
44423,3714,393,6,1,6,1,57,1,2,1
44424,3714,372,1,2,10,1,37,1,2,1
44425,3714,639,1,1,10,2,60,1,1,1
44426,3714,146,3,1,10,1,65,2,1,1
44427,3714,884,6,1,5,1,22,4,1,1
44428,3714,62,3,1,6,1,65,1,2,1
44429,3714,519,1,1,10,1,47,1,2,1
44430,3714,33,8,1,10,1,15,1,1,1
44431,3714,317,1,1,10,1,1,1,1,1
44432,3714,486,6,1,6,1,2,2,1,1
44433,3715,8,3,1,10,1,37,2,1,1
44434,3715,102,3,2,10,1,31,4,1,1
44435,3715,793,4,1,3,1,37,4,1,1
44436,3715,463,1,1,6,1,57,2,1,2
44437,3715,463,1,1,6,1,2,1,1,2
44438,3715,12,6,1,10,1,29,1,2,2
44439,3715,12,6,1,10,2,60,2,2,2
44440,3715,13,4,1,3,1,2,4,1,1
44441,3716,467,2,1,10,1,80,2,1,3
44442,3716,467,2,1,10,2,20,2,1,3
44443,3716,467,2,1,10,2,98,2,1,3
44444,3716,41,3,1,6,1,28,1,1,1
44445,3717,145,2,1,10,1,42,1,2,2
44446,3717,145,2,1,10,1,28,2,2,2
44447,3717,15,1,1,6,1,26,4,1,1
44448,3717,75,3,1,6,1,67,1,2,1
44449,3717,4,1,2,5,2,62,2,2,1
44450,3717,86,1,1,9,1,41,1,1,1
44451,3717,46,3,1,3,1,14,1,1,1
44452,3717,330,6,2,6,2,70,4,1,1
44453,3717,113,1,6,6,1,78,4,1,1
44454,3717,33,3,1,6,1,7,5,1,1
44455,3717,65,5,1,9,1,68,1,1,1
44456,3717,418,6,1,10,1,39,2,2,1
44457,3717,867,4,1,3,1,31,1,1,1
44458,3717,102,3,2,10,1,27,1,1,1
44459,3717,103,1,1,10,1,14,1,1,1
44460,3718,372,4,1,9,1,67,1,1,1
44461,3718,107,3,1,5,1,19,1,1,1
44462,3718,1,4,1,6,1,40,2,1,2
44463,3718,1,4,1,6,2,45,2,1,2
44464,3718,1,1,1,10,1,28,2,2,2
44465,3718,1,1,1,10,2,28,1,2,2
44466,3718,83,6,1,10,1,40,2,1,1
44467,3718,256,1,1,6,2,8,2,1,1
44468,3718,233,1,1,9,1,45,1,2,1
44469,3718,373,6,1,6,1,1,5,2,1
44470,3718,324,1,1,10,1,2,1,2,1
44471,3718,15,3,1,3,2,48,1,2,1
44472,3718,86,1,1,10,2,63,2,2,2
44473,3718,86,1,1,10,2,53,1,2,2
44474,3718,5,3,1,6,1,19,2,1,1
44475,3718,63,1,1,3,1,42,1,2,1
44476,3718,356,5,1,9,1,19,1,2,2
44477,3718,356,5,1,9,1,38,1,2,2
44478,3718,79,1,1,10,2,64,1,2,1
44479,3718,914,4,1,9,2,25,1,2,2
44480,3718,914,4,1,9,2,98,2,2,2
44481,3718,80,3,1,10,1,16,2,1,1
44482,3718,8,3,1,10,1,42,2,1,1
44483,3718,8,3,1,6,1,63,4,1,1
44484,3718,9,5,1,9,1,26,4,1,1
44485,3718,448,4,1,10,1,12,1,1,1
44486,3718,448,6,1,10,1,42,1,2,2
44487,3718,448,6,1,10,1,37,1,2,2
44488,3718,12,3,1,6,1,48,4,1,1
44489,3718,319,4,1,10,1,37,1,1,1
44490,3719,69,3,1,6,2,71,4,2,1
44491,3719,107,6,1,10,1,12,4,1,1
44492,3719,1015,6,1,6,1,12,3,1,1
44493,3719,476,6,1,10,1,68,1,1,1
44494,3719,1020,6,1,6,1,41,1,1,1
44495,3719,145,6,1,6,1,40,1,1,1
44496,3719,110,1,1,10,1,20,1,1,1
44497,3719,86,4,1,9,1,70,1,2,1
44498,3719,292,6,1,10,2,12,2,2,1
44499,3719,46,3,1,10,1,40,3,2,1
44500,3719,186,1,1,10,2,10,2,1,4
44501,3719,186,1,1,10,1,81,2,1,4
44502,3719,186,1,1,10,2,91,2,1,4
44503,3719,186,1,1,10,2,42,2,1,4
44504,3719,19,1,1,10,1,24,1,1,1
44505,3719,78,1,1,10,1,46,1,2,1
44506,3719,113,6,1,6,1,2,3,2,1
44507,3719,33,3,1,6,2,13,4,1,1
44508,3719,165,1,1,6,1,93,4,1,1
44509,3719,206,1,1,10,1,14,1,1,1
44510,3719,335,6,1,10,1,41,1,2,1
44511,3720,468,1,2,10,1,25,1,2,1
44512,3720,1208,4,1,6,1,41,3,1,1
44513,3720,476,5,1,9,1,51,2,1,1
44514,3720,376,1,1,6,1,37,1,2,1
44515,3720,195,4,1,6,2,78,4,1,1
44516,3720,62,3,1,3,1,12,3,1,1
44517,3720,88,1,1,5,1,63,4,1,1
44518,3720,400,4,1,6,1,72,1,2,1
44519,3720,53,3,1,6,1,56,2,2,1
44520,3720,53,3,1,10,1,6,1,2,1
